space	start	end	width	names	peak	strand	feature	start_position	end_position	insideFeature	distancetoFeature	shortestDistance	fromOverlappingOrNearest
15	7065786	7065967	182	MACS_peak_543 ENSMUSG00000058898	MACS_peak_543	-	ENSMUSG00000058898	7079021	7079467	downstream	13681	13054	NearestStart
15	9064796	9064935	140	MACS_peak_544 ENSMUSG00000054115	MACS_peak_544	-	ENSMUSG00000054115	9041742	9070207	inside	5411	5272	NearestStart
15	11790176	11790279	104	MACS_peak_545 ENSMUSG00000022206	MACS_peak_545	-	ENSMUSG00000022206	11769651	11835429	inside	45253	20525	NearestStart
15	13323078	13323181	104	MACS_peak_546 ENSMUSG00000039385	MACS_peak_546	-	ENSMUSG00000039385	12963955	13103394	upstream	-219684	219684	NearestStart
15	25261834	25262130	297	MACS_peak_548 ENSMUSG00000045763	MACS_peak_548	-	ENSMUSG00000045763	25293243	25343472	downstream	81638	31113	NearestStart
15	25306892	25307054	163	MACS_peak_549 ENSMUSG00000045763	MACS_peak_549	-	ENSMUSG00000045763	25293243	25343472	inside	36580	13649	NearestStart
15	28000812	28001047	236	MACS_peak_552 ENSMUSG00000022263	MACS_peak_552	-	ENSMUSG00000022263	27662237	27955681	upstream	-45131	45131	NearestStart
15	33951826	33951943	118	MACS_peak_554 ENSMUSG00000080670	MACS_peak_554	-	ENSMUSG00000080670	33892873	33893000	upstream	-58826	58826	NearestStart
15	37706239	37706342	104	MACS_peak_556 ENSMUSG00000051359	MACS_peak_556	-	ENSMUSG00000051359	37295930	37722162	inside	15923	15820	NearestStart
15	58897736	58897877	142	MACS_peak_560 ENSMUSG00000022353	MACS_peak_560	-	ENSMUSG00000022353	58774803	58913544	inside	15808	15667	NearestStart
15	71989023	71989166	144	MACS_peak_565 ENSMUSG00000064608	MACS_peak_565	-	ENSMUSG00000064608	72085780	72085886	downstream	96863	96614	NearestStart
15	73291758	73291863	106	MACS_peak_566 ENSMUSG00000072489	MACS_peak_566	-	ENSMUSG00000072489	73258786	73259340	upstream	-32418	32418	NearestStart
15	73506927	73507054	128	MACS_peak_567 ENSMUSG00000045281	MACS_peak_567	-	ENSMUSG00000045281	73525037	73537935	downstream	31008	17983	NearestStart
15	76500264	76500442	179	MACS_peak_571 ENSMUSG00000033837	MACS_peak_571	-	ENSMUSG00000033837	76498714	76500378	overlapStart	114	64	NearestStart
15	77759124	77759230	107	MACS_peak_573 ENSMUSG00000005354	MACS_peak_573	-	ENSMUSG00000005354	77745477	77759436	inside	312	206	NearestStart
15	79120774	79120877	104	MACS_peak_575 ENSMUSG00000018126	MACS_peak_575	-	ENSMUSG00000018126	79088625	79115939	upstream	-4835	4835	NearestStart
15	79295048	79295176	129	MACS_peak_576 ENSMUSG00000022433	MACS_peak_576	-	ENSMUSG00000022433	79248286	79272432	upstream	-22616	22616	NearestStart
15	81688716	81688844	129	MACS_peak_580 ENSMUSG00000048546	MACS_peak_580	-	ENSMUSG00000048546	81678700	81688756	overlapStart	40	40	NearestStart
15	84231157	84231279	123	MACS_peak_582 ENSMUSG00000062760	MACS_peak_582	-	ENSMUSG00000062760	84210477	84277527	inside	46370	20680	NearestStart
15	90886643	90886844	202	MACS_peak_584 ENSMUSG00000022629	MACS_peak_584	-	ENSMUSG00000022629	90763720	90880269	upstream	-6374	6374	NearestStart
15	91991592	91991731	140	MACS_peak_585 ENSMUSG00000078930	MACS_peak_585	-	ENSMUSG00000078930	91956384	91959061	upstream	-32531	32531	NearestStart
15	93228279	93228463	185	MACS_peak_586 ENSMUSG00000022635	MACS_peak_586	-	ENSMUSG00000022635	93216544	93228753	inside	474	290	NearestStart
15	93350058	93350198	141	MACS_peak_588 ENSMUSG00000036158	MACS_peak_588	-	ENSMUSG00000036158	93329545	93426322	inside	76264	20513	NearestStart
15	93351609	93351858	250	MACS_peak_589 ENSMUSG00000036158	MACS_peak_589	-	ENSMUSG00000036158	93329545	93426322	inside	74713	22064	NearestStart
15	97414547	97414654	108	MACS_peak_590 ENSMUSG00000022466	MACS_peak_590	-	ENSMUSG00000022466	97505529	97536256	downstream	121709	90875	NearestStart
15	98702596	98702705	110	MACS_peak_591 ENSMUSG00000048154	MACS_peak_591	-	ENSMUSG00000048154	98664934	98701614	upstream	-982	982	NearestStart
15	99703126	99703310	185	MACS_peak_593 ENSMUSG00000023022	MACS_peak_593	-	ENSMUSG00000023022	99608939	99705836	inside	2710	2526	NearestStart
15	102073675	102073877	203	MACS_peak_595 ENSMUSG00000001281	MACS_peak_595	-	ENSMUSG00000001281	102046429	102062339	upstream	-11336	11336	NearestStart
15	102501501	102501604	104	MACS_peak_596 ENSMUSG00000062683	MACS_peak_596	-	ENSMUSG00000062683	102493299	102501478	upstream	-23	23	NearestStart
15	102501641	102501744	104	MACS_peak_597 ENSMUSG00000062683	MACS_peak_597	-	ENSMUSG00000062683	102493299	102501478	upstream	-163	163	NearestStart
15	102523319	102523469	151	MACS_peak_598 ENSMUSG00000076009	MACS_peak_598	-	ENSMUSG00000076009	102502223	102502297	upstream	-21022	21022	NearestStart
15	25683789	25684009	221	MACS_peak_550 ENSMUSG00000022272	MACS_peak_550	+	ENSMUSG00000022272	25552280	25743428	inside	131509	59419	Overlapping
15	25703500	25703603	104	MACS_peak_551 ENSMUSG00000022272	MACS_peak_551	+	ENSMUSG00000022272	25552280	25743428	inside	151220	39825	Overlapping
15	34841053	34841172	120	MACS_peak_555 ENSMUSG00000022329	MACS_peak_555	-	ENSMUSG00000022329	34805255	35085561	inside	244508	35798	Overlapping
15	79120774	79120877	104	MACS_peak_575 ENSMUSG00000042632	MACS_peak_575	-	ENSMUSG00000042632	79116660	79158583	inside	37809	4114	Overlapping
15	81688716	81688844	129	MACS_peak_580 ENSMUSG00000078960	MACS_peak_580	-	ENSMUSG00000078960	81688104	81689226	inside	510	382	Overlapping
15	91991592	91991731	140	MACS_peak_585 ENSMUSG00000055022	MACS_peak_585	+	ENSMUSG00000055022	91958619	92170545	inside	32973	32973	Overlapping
15	102073675	102073877	203	MACS_peak_595 ENSMUSG00000001288	MACS_peak_595	-	ENSMUSG00000001288	102065371	102087950	inside	14275	8304	Overlapping
16	7405036	7405213	178	MACS_peak_601 ENSMUSG00000008658	MACS_peak_601	+	ENSMUSG00000008658	6809315	7411603	inside	595721	6390	NearestStart
16	8839082	8839194	113	MACS_peak_603 ENSMUSG00000022507	MACS_peak_603	+	ENSMUSG00000022507	8830194	8856289	inside	8888	8888	NearestStart
16	10628392	10628516	125	MACS_peak_605 ENSMUSG00000068663	MACS_peak_605	+	ENSMUSG00000068663	10545480	10744948	inside	82912	82912	NearestStart
16	16870856	16871003	148	MACS_peak_607 ENSMUSG00000022779	MACS_peak_607	+	ENSMUSG00000022779	16870850	16893077	inside	6	6	NearestStart
16	17254490	17254632	143	MACS_peak_608 ENSMUSG00000050240	MACS_peak_608	+	ENSMUSG00000050240	17233680	17263522	inside	20810	8890	NearestStart
16	18498399	18498505	107	MACS_peak_610 ENSMUSG00000000884	MACS_peak_610	+	ENSMUSG00000000884	18498806	18566772	upstream	-407	301	NearestStart
16	18724925	18725049	125	MACS_peak_611 ENSMUSG00000041378	MACS_peak_611	+	ENSMUSG00000041378	18776940	18778353	upstream	-52015	51891	NearestStart
16	23107326	23107655	330	MACS_peak_617 ENSMUSG00000022884	MACS_peak_617	+	ENSMUSG00000022884	23107832	23114019	upstream	-506	177	NearestStart
16	30641605	30641771	167	MACS_peak_621 ENSMUSG00000046546	MACS_peak_621	+	ENSMUSG00000046546	30599809	30602841	downstream	41796	38764	NearestStart
16	30646294	30646512	219	MACS_peak_622 ENSMUSG00000046546	MACS_peak_622	+	ENSMUSG00000046546	30599809	30602841	downstream	46485	43453	NearestStart
16	30735665	30735842	178	MACS_peak_623 ENSMUSG00000064754	MACS_peak_623	+	ENSMUSG00000064754	30814248	30814354	upstream	-78583	78406	NearestStart
16	30740656	30740801	146	MACS_peak_624 ENSMUSG00000064754	MACS_peak_624	+	ENSMUSG00000064754	30814248	30814354	upstream	-73592	73447	NearestStart
16	30741384	30741561	178	MACS_peak_625 ENSMUSG00000064754	MACS_peak_625	+	ENSMUSG00000064754	30814248	30814354	upstream	-72864	72687	NearestStart
16	31891061	31891232	172	MACS_peak_626 ENSMUSG00000022780	MACS_peak_626	+	ENSMUSG00000022780	31878896	31899106	inside	12165	7874	NearestStart
16	32499903	32500035	133	MACS_peak_627 ENSMUSG00000052363	MACS_peak_627	+	ENSMUSG00000052363	32496351	32507299	inside	3552	3552	NearestStart
16	35146394	35146537	144	MACS_peak_628 ENSMUSG00000022840	MACS_peak_628	+	ENSMUSG00000022840	35154963	35305823	upstream	-8569	8426	NearestStart
16	38562610	38562746	137	MACS_peak_635 ENSMUSG00000002845	MACS_peak_635	+	ENSMUSG00000002845	38562972	38591497	upstream	-362	226	NearestStart
16	41634106	41634212	107	MACS_peak_636 ENSMUSG00000075071	MACS_peak_636	+	ENSMUSG00000075071	41714680	41715038	upstream	-80574	80468	NearestStart
16	43604124	43604248	125	MACS_peak_638 ENSMUSG00000036279	MACS_peak_638	+	ENSMUSG00000036279	43622370	43622803	upstream	-18246	18122	NearestStart
16	57473722	57473860	139	MACS_peak_642 ENSMUSG00000043336	MACS_peak_642	+	ENSMUSG00000043336	57549355	57572903	upstream	-75633	75495	NearestStart
16	72072436	72072625	190	MACS_peak_645 ENSMUSG00000065924	MACS_peak_645	+	ENSMUSG00000065924	71664033	71664163	downstream	408403	408273	NearestStart
16	77400871	77400999	129	MACS_peak_648 ENSMUSG00000052462	MACS_peak_648	+	ENSMUSG00000052462	77401092	77401453	upstream	-221	93	NearestStart
16	78265490	78265712	223	MACS_peak_649 ENSMUSG00000077451	MACS_peak_649	+	ENSMUSG00000077451	78240503	78240633	downstream	24987	24857	NearestStart
16	78828093	78828245	153	MACS_peak_650 ENSMUSG00000022860	MACS_peak_650	+	ENSMUSG00000022860	78931193	78951973	upstream	-103100	102948	NearestStart
16	84769500	84769778	279	MACS_peak_652 ENSMUSG00000053062	MACS_peak_652	+	ENSMUSG00000053062	84774368	84826173	upstream	-4868	4590	NearestStart
16	88720418	88720626	209	MACS_peak_654 ENSMUSG00000056350	MACS_peak_654	+	ENSMUSG00000056350	88729107	88729854	upstream	-8689	8481	NearestStart
16	90658478	90658590	113	MACS_peak_655 ENSMUSG00000064471	MACS_peak_655	+	ENSMUSG00000064471	90602741	90602862	downstream	55737	55616	NearestStart
16	97067193	97067404	212	MACS_peak_656 ENSMUSG00000084679	MACS_peak_656	+	ENSMUSG00000084679	96929315	96929421	downstream	137878	137772	NearestStart
16	4293329	4293443	115	MACS_peak_600 ENSMUSG00000084304	MACS_peak_600	-	ENSMUSG00000084304	4320356	4320680	downstream	27351	26913	NearestStart
16	8708351	8708495	145	MACS_peak_602 ENSMUSG00000008393	MACS_peak_602	-	ENSMUSG00000008393	8660790	8672248	upstream	-36103	36103	NearestStart
16	9574039	9574166	128	MACS_peak_604 ENSMUSG00000059003	MACS_peak_604	-	ENSMUSG00000059003	9577803	9995014	downstream	420975	3637	NearestStart
16	15958749	15958953	205	MACS_peak_606 ENSMUSG00000077350	MACS_peak_606	-	ENSMUSG00000077350	16010986	16011102	downstream	52353	52033	NearestStart
16	17929036	17929225	190	MACS_peak_609 ENSMUSG00000003528	MACS_peak_609	-	ENSMUSG00000003528	17925660	17928275	upstream	-761	761	NearestStart
16	22266051	22266154	104	MACS_peak_612 ENSMUSG00000022858	MACS_peak_612	-	ENSMUSG00000022858	22246442	22265994	upstream	-57	57	NearestStart
16	22402696	22402810	115	MACS_peak_613 ENSMUSG00000013089	MACS_peak_613	-	ENSMUSG00000013089	22381385	22439691	inside	36995	21311	NearestStart
16	22406359	22406462	104	MACS_peak_614 ENSMUSG00000013089	MACS_peak_614	-	ENSMUSG00000013089	22381385	22439691	inside	33332	24974	NearestStart
16	22439857	22440064	208	MACS_peak_615 ENSMUSG00000013089	MACS_peak_615	-	ENSMUSG00000013089	22381385	22439691	upstream	-166	166	NearestStart
16	22656987	22657122	136	MACS_peak_616 ENSMUSG00000022861	MACS_peak_616	-	ENSMUSG00000022861	22468534	22657246	inside	259	124	NearestStart
16	23482364	23482550	187	MACS_peak_618 ENSMUSG00000022887	MACS_peak_618	-	ENSMUSG00000022887	23449490	23520676	inside	38312	32874	NearestStart
16	23504590	23504742	153	MACS_peak_619 ENSMUSG00000022887	MACS_peak_619	-	ENSMUSG00000022887	23449490	23520676	inside	16086	15934	NearestStart
16	25871691	25871894	204	MACS_peak_620 ENSMUSG00000065333	MACS_peak_620	-	ENSMUSG00000065333	25702728	25702834	upstream	-168857	168857	NearestStart
16	35588092	35588369	278	MACS_peak_629 ENSMUSG00000052192	MACS_peak_629	-	ENSMUSG00000052192	35573403	35573642	upstream	-14450	14450	NearestStart
16	35839890	35839999	110	MACS_peak_630 ENSMUSG00000034422	MACS_peak_630	-	ENSMUSG00000034422	35832968	35871586	inside	31696	6922	NearestStart
16	35888461	35888604	144	MACS_peak_631 ENSMUSG00000034422	MACS_peak_631	-	ENSMUSG00000034422	35832968	35871586	upstream	-16875	16875	NearestStart
16	36563724	36563846	123	MACS_peak_632 ENSMUSG00000051980	MACS_peak_632	-	ENSMUSG00000051980	36493783	36562220	upstream	-1504	1504	NearestStart
16	36649489	36649651	163	MACS_peak_633 ENSMUSG00000022901	MACS_peak_633	-	ENSMUSG00000022901	36603955	36666163	inside	16674	16512	NearestStart
16	38407737	38408004	268	MACS_peak_634 ENSMUSG00000002847	MACS_peak_634	-	ENSMUSG00000002847	38396205	38433225	inside	25488	11532	NearestStart
16	42575779	42575917	139	MACS_peak_637 ENSMUSG00000047261	MACS_peak_637	-	ENSMUSG00000047261	42248557	42340665	upstream	-235114	235114	NearestStart
16	46101969	46102172	204	MACS_peak_639 ENSMUSG00000022657	MACS_peak_639	-	ENSMUSG00000022657	46035772	46120251	inside	18282	18079	NearestStart
16	46183333	46183461	129	MACS_peak_640 ENSMUSG00000048087	MACS_peak_640	-	ENSMUSG00000048087	46154805	46155125	upstream	-28208	28208	NearestStart
16	50029941	50030082	142	MACS_peak_641 ENSMUSG00000063398	MACS_peak_641	-	ENSMUSG00000063398	50019769	50072965	inside	43024	10172	NearestStart
16	59545292	59545395	104	MACS_peak_643 ENSMUSG00000022723	MACS_peak_643	-	ENSMUSG00000022723	59491923	59555578	inside	10286	10183	NearestStart
16	59565578	59565714	137	MACS_peak_644 ENSMUSG00000022723	MACS_peak_644	-	ENSMUSG00000022723	59491923	59555578	upstream	-10000	10000	NearestStart
16	73096992	73097183	192	MACS_peak_646 ENSMUSG00000064830	MACS_peak_646	-	ENSMUSG00000064830	73423038	73423204	downstream	326212	325855	NearestStart
16	76321991	76322125	135	MACS_peak_647 ENSMUSG00000048490	MACS_peak_647	-	ENSMUSG00000048490	76287645	76374072	inside	52081	34346	NearestStart
16	84735461	84735578	118	MACS_peak_651 ENSMUSG00000022889	MACS_peak_651	-	ENSMUSG00000022889	84717821	84735987	inside	526	409	NearestStart
16	86136512	86136722	211	MACS_peak_653 ENSMUSG00000022894	MACS_peak_653	-	ENSMUSG00000022894	85858415	85901370	upstream	-235142	235142	NearestStart
16	4293329	4293443	115	MACS_peak_600 ENSMUSG00000005580	MACS_peak_600	-	ENSMUSG00000005580	4287529	4420498	inside	127169	5800	Overlapping
16	8708351	8708495	145	MACS_peak_602 ENSMUSG00000022710	MACS_peak_602	-	ENSMUSG00000022710	8689706	8757110	inside	48759	18645	Overlapping
16	15958749	15958953	205	MACS_peak_606 ENSMUSG00000041974	MACS_peak_606	-	ENSMUSG00000041974	15889320	16146944	inside	188195	69429	Overlapping
16	25871691	25871894	204	MACS_peak_620 ENSMUSG00000022510	MACS_peak_620	+	ENSMUSG00000022510	25683849	25892188	inside	187842	20294	Overlapping
16	35588092	35588369	278	MACS_peak_629 ENSMUSG00000052133	MACS_peak_629	+	ENSMUSG00000052133	35541448	35664692	inside	46644	46644	Overlapping
16	41634106	41634212	107	MACS_peak_636 ENSMUSG00000061080	MACS_peak_636	+	ENSMUSG00000061080	41533318	42181792	inside	100788	100788	Overlapping
16	43604124	43604248	125	MACS_peak_638 ENSMUSG00000022708	MACS_peak_638	+	ENSMUSG00000022708	42907765	43619250	inside	696359	15002	Overlapping
16	57473722	57473860	139	MACS_peak_642 ENSMUSG00000022748	MACS_peak_642	-	ENSMUSG00000022748	57302113	57606979	inside	133257	133119	Overlapping
16	57473722	57473860	139	MACS_peak_642 ENSMUSG00000075007	MACS_peak_642	+	ENSMUSG00000075007	57353390	57515803	inside	120332	41943	Overlapping
16	97067193	97067404	212	MACS_peak_656 ENSMUSG00000050272	MACS_peak_656	-	ENSMUSG00000050272	96814339	97391883	inside	324690	252854	Overlapping
17	26674827	26674930	104	MACS_peak_665 ENSMUSG00000068604	MACS_peak_665	+	ENSMUSG00000068604	26679684	26680660	upstream	-4857	4754	NearestStart
17	29324202	29324435	234	MACS_peak_667 ENSMUSG00000071170	MACS_peak_667	+	ENSMUSG00000071170	29291349	29292042	downstream	32853	32160	NearestStart
17	29536245	29536443	199	MACS_peak_668 ENSMUSG00000024013	MACS_peak_668	+	ENSMUSG00000024013	29497859	29516498	downstream	38386	19747	NearestStart
17	29604500	29604667	168	MACS_peak_669 ENSMUSG00000024014	MACS_peak_669	+	ENSMUSG00000024014	29627757	29632390	upstream	-23257	23090	NearestStart
17	31194211	31194540	330	MACS_peak_670 ENSMUSG00000024030	MACS_peak_670	+	ENSMUSG00000024030	31194643	31252717	upstream	-432	103	NearestStart
17	31720212	31720367	156	MACS_peak_672 ENSMUSG00000006705	MACS_peak_672	+	ENSMUSG00000006705	31701746	31742991	inside	18466	18466	NearestStart
17	34092719	34092839	121	MACS_peak_674 ENSMUSG00000024319	MACS_peak_674	+	ENSMUSG00000024319	34092827	34103433	overlapStart	-108	12	NearestStart
17	35048025	35048177	153	MACS_peak_675 ENSMUSG00000007034	MACS_peak_675	+	ENSMUSG00000007034	35051420	35067299	upstream	-3395	3243	NearestStart
17	35640834	35641141	308	MACS_peak_677 ENSMUSG00000024406	MACS_peak_677	+	ENSMUSG00000024406	35643007	35647714	upstream	-2173	1866	NearestStart
17	35715337	35715442	106	MACS_peak_678 ENSMUSG00000039269	MACS_peak_678	+	ENSMUSG00000039269	35704430	35705890	downstream	10907	9447	NearestStart
17	37134425	37134548	124	MACS_peak_680 ENSMUSG00000036036	MACS_peak_680	+	ENSMUSG00000036036	37139487	37147577	upstream	-5062	4939	NearestStart
17	39980330	39980446	117	MACS_peak_682 ENSMUSG00000076004	MACS_peak_682	+	ENSMUSG00000076004	39981081	39981190	upstream	-751	635	NearestStart
17	39980478	39980598	121	MACS_peak_683 ENSMUSG00000076004	MACS_peak_683	+	ENSMUSG00000076004	39981081	39981190	upstream	-603	483	NearestStart
17	39980902	39981545	644	MACS_peak_684 ENSMUSG00000076004	MACS_peak_684	+	ENSMUSG00000076004	39981081	39981190	includeFeature	-179	179	NearestStart
17	39981672	39981775	104	MACS_peak_685 ENSMUSG00000076004	MACS_peak_685	+	ENSMUSG00000076004	39981081	39981190	downstream	591	482	NearestStart
17	39982112	39982245	134	MACS_peak_686 ENSMUSG00000076004	MACS_peak_686	+	ENSMUSG00000076004	39981081	39981190	downstream	1031	922	NearestStart
17	39982698	39983030	333	MACS_peak_687 ENSMUSG00000084735	MACS_peak_687	+	ENSMUSG00000084735	39983318	39983957	upstream	-620	288	NearestStart
17	43173103	43173214	112	MACS_peak_689 ENSMUSG00000023915	MACS_peak_689	+	ENSMUSG00000023915	43153504	43226137	inside	19599	19599	NearestStart
17	43729428	43729544	117	MACS_peak_690 ENSMUSG00000023913	MACS_peak_690	+	ENSMUSG00000023913	43705644	43749140	inside	23784	19596	NearestStart
17	48755647	48755856	210	MACS_peak_695 ENSMUSG00000077708	MACS_peak_695	+	ENSMUSG00000077708	48757148	48757279	upstream	-1501	1292	NearestStart
17	50567072	50567323	252	MACS_peak_696 ENSMUSG00000038910	MACS_peak_696	+	ENSMUSG00000038910	50648728	50827809	upstream	-81656	81405	NearestStart
17	52868254	52868446	193	MACS_peak_698 ENSMUSG00000035580	MACS_peak_698	+	ENSMUSG00000035580	52742088	53044561	inside	126166	126166	NearestStart
17	53701174	53701277	104	MACS_peak_699 ENSMUSG00000000708	MACS_peak_699	+	ENSMUSG00000000708	53706640	53812045	upstream	-5466	5363	NearestStart
17	64403059	64403286	228	MACS_peak_705 ENSMUSG00000000127	MACS_peak_705	+	ENSMUSG00000000127	64245371	64488812	inside	157688	85526	NearestStart
17	72262598	72262750	153	MACS_peak_710 ENSMUSG00000024059	MACS_peak_710	+	ENSMUSG00000024059	72131287	72206095	downstream	131311	56503	NearestStart
17	73185536	73185686	151	MACS_peak_711 ENSMUSG00000039770	MACS_peak_711	+	ENSMUSG00000039770	73186042	73199777	upstream	-506	356	NearestStart
17	79315374	79315490	117	MACS_peak_713 ENSMUSG00000062691	MACS_peak_713	+	ENSMUSG00000062691	79315842	79319640	upstream	-468	352	NearestStart
17	81208797	81208909	113	MACS_peak_716 ENSMUSG00000054957	MACS_peak_716	+	ENSMUSG00000054957	81127471	81127862	downstream	81326	80935	NearestStart
17	82705849	82705995	147	MACS_peak_717 ENSMUSG00000073371	MACS_peak_717	+	ENSMUSG00000073371	82938572	82938932	upstream	-232723	232577	NearestStart
17	84750659	84750885	227	MACS_peak_719 ENSMUSG00000065156	MACS_peak_719	+	ENSMUSG00000065156	84790769	84790875	upstream	-40110	39884	NearestStart
17	85113213	85113336	124	MACS_peak_720 ENSMUSG00000066918	MACS_peak_720	+	ENSMUSG00000066918	85092456	85092711	downstream	20757	20502	NearestStart
17	88077130	88077251	122	MACS_peak_722 ENSMUSG00000024151	MACS_peak_722	+	ENSMUSG00000024151	88071912	88123052	inside	5218	5218	NearestStart
17	90789790	90789912	123	MACS_peak_724 ENSMUSG00000073367	MACS_peak_724	+	ENSMUSG00000073367	90853986	90855184	upstream	-64196	64074	NearestStart
